time_s,gyro_1,gyro_2,gyro_3,accel_1,accel_2,accel_3,mag_1,mag_2,mag_3
0,-0.794058194037115,-1.03214242100764,0.0590214395903426,0.00926788672273191,-0.0436566242991845,0.992334581660933,27.45,-12.45,21.45
0.02,-2.3400735100785,-2.84835069300662,-0.0049295559025794,0.0103044266851427,-0.042681057275739,0.991968744027141,26.85,-14.55,22.35
0.04,0.0905972436149728,0.000399693721830762,0.156679938957659,0.0106092913799694,-0.0437175972381498,0.991419987576453,27.6,-14.1,21.9
0.06,2.53192649655727,1.91040275911043,0.984045943147337,0.00890204908893986,-0.0442053807498726,0.990993177003695,27.6,-14.1,21.6
0.08,1.56799847074208,-0.119774885308618,1.6773813192831,0.009999561990316,-0.0432907866653925,0.991480960515418,27.15,-12.45,20.25
0.1,-1.65952833304133,-1.87935988004824,-0.0479632466196915,0.0115238854644495,-0.0446931642615953,0.991663879332314,26.1,-11.4,20.55
0.12,-2.08613476547536,-1.83486064568442,-0.437931087885905,0.0103653996241081,-0.0457906771629715,0.99184679814921,27.45,-13.5,21.75
0.14,0.296039816635985,-0.0752756509447936,0.306431853403585,0.00847523851618247,-0.0432907866653925,0.99367598631817,26.7,-13.5,21
0.16,2.66688974329546,1.67591577563639,1.17016998627986,0.0110361019527268,-0.0444492725057339,0.990993177003695,27.6,-12.9,20.85
0.18,0.589148545978544,-0.310961715584333,0.966592650627394,0.0104263725630734,-0.042681057275739,0.991359014637487,29.1,-13.35,21.9
0.2,-2.54351761449036,-2.93868147414038,-0.0135895865422459,0.0110361019527268,-0.0450590018953874,0.992151662844037,28.35,-12.6,23.1
0.22,0.100323124179521,0.016787136316892,0.230090352533909,0.0113409666475535,-0.0435346784212538,0.991419987576453,28.35,-12.9,21.15
0.24,2.5244655470831,2.19538438277577,0.633514549101758,0.0110970748916922,-0.0435346784212538,0.994285715707824,28.05,-12.6,22.35
0.26,0.45618376784951,-0.565033691428088,0.948073508182569,0.0105483184410041,-0.0454248395291794,0.991176095820591,27.6,-11.4,22.35
0.28,-2.42933844128737,-2.86260643575192,-0.0354395100023276,0.0111580478306575,-0.0443273266278033,0.992273608721967,27.15,-13.95,21.75
0.3,-0.662425728314184,-0.189188361666561,-0.438064319126516,0.0113409666475535,-0.042681057275739,0.99093220406473,27.3,-12.9,20.85
0.32,2.48223124380964,1.8086140912842,1.00642879156986,0.0120726419151376,-0.0452419207122834,0.992700419294725,27.6,-14.55,20.85
0.34,0.800186831105186,0.167338438206479,0.523065850635858,0.0113409666475535,-0.0425591113978084,0.991298041698522,27.6,-12.9,21.15
0.36,-2.59481164212531,-2.46677641989886,-0.644039817109968,0.0113409666475535,-0.0425591113978084,0.991298041698522,28.35,-14.1,22.35
0.38,0.960730476040543,-0.647770291847056,1.57066309555429,0.0110970748916922,-0.0441444078109072,0.990078582919215,27.9,-12.45,23.25
0.4,2.33967381635667,1.03600612698534,1.67245176338052,0.00890204908893986,-0.0422542467029817,0.992029716966106,28.65,-13.5,21
0.42,-0.974453293823399,-0.332411945322584,-0.520800919545483,0.0104263725630734,-0.0428030031536697,0.993127229867482,28.35,-15.3,20.85
0.44,-2.39056815026979,-1.67298468834296,-1.11701072127637,0.012133614854103,-0.0439614889940112,0.991541933454383,27.9,-13.2,20.7
0.46,0.417013783110095,-0.674283308728496,0.966859113108614,0.0122555607320336,-0.0433517596043578,0.991176095820591,27.15,-13.2,21
0.48,2.52859571554201,0.798588056217863,2.02804594456929,0.0120116689761723,-0.0442053807498726,0.99093220406473,27.3,-12.9,22.65
0.5,0.00786064319600499,0.0620857581243784,0.165739663319156,0.0106092913799694,-0.0455467854071101,0.989346907651631,28.95,-13.2,22.2
0.52,-2.37697856372754,-1.44862327915529,-1.31419295737955,0.00914594084480122,-0.0434737054822885,0.988676205323012,28.35,-12.9,21.6
0.54,-0.632049005455046,-1.26063399865422,0.443660031232146,0.0104873455020387,-0.0443882995667686,0.992212635783002,28.2,-13.95,20.25
0.56,2.33674272906325,0.525464012966842,2.11877641942487,0.0103653996241081,-0.0439614889940112,0.993615013379205,27.6,-12.9,21.6
0.58,1.13206585146533,0.572761103383483,0.84428637174718,0.0126213983658257,-0.0439614889940112,0.992517500477829,28.05,-12.6,20.1
0.6,-1.91946248347193,-1.06691577480692,-1.19681623440191,0.0115238854644495,-0.0437785701771152,0.993615013379205,28.35,-14.55,21.6
0.62,-1.89401531651537,-1.92172741456231,-0.37717764216763,0.0125604254268603,-0.0413396526185015,0.990810258186799,27.6,-12.6,21.6
0.64,0.867735070094585,-0.529993875147591,1.5215007677691,0.0082313467603211,-0.042498138458843,0.992212635783002,26.55,-14.1,20.85
0.66,2.38617151932965,1.29327565260374,1.42224349351446,0.0121945877930683,-0.0438395431160805,0.991115122881626,26.7,-12.75,21.45
0.68,1.72174732240631,1.21666768925284,0.635513017710912,0.009999561990316,-0.0459126230409021,0.992090689905071,27.6,-14.1,19.8
0.7,-0.62898468692101,-1.15977794951226,0.0202511485727586,-0.00042681057275739,-0.0708505550777268,0.994895445097477,28.65,-12.75,21.45
0.72,-2.47956661899744,-2.25467228484733,-0.551444104885842,0.00170724229102956,-0.0534122945336391,0.991298041698522,27.3,-14.55,20.85
0.74,0.072877488613809,0.236218989601981,0.569430322368226,-0.0235355544406218,-0.0582291567119011,0.990810258186799,28.8,-12.9,21.15
0.76,2.58894946753846,1.9215941833217,0.908104135999492,-0.0161578288258155,-0.0455467854071101,0.993736959257136,26.55,-14.55,20.55
0.78,0.193584992606699,-1.20321133395121,0.158678407566813,-0.0125604254268603,-0.0525586733881244,0.992151662844037,26.55,-16.8,21.15
0.8,-2.30983001845998,-2.43200306609958,-0.753555896891597,0.0153042076803007,-0.0986542152459225,0.993005283989552,26.1,-17.7,21.15
0.82,-1.12726952680336,0.0295773354154764,0.220497703209971,0.0255476614264781,-0.0618265601108563,0.992029716966106,25.65,-19.05,22.95
0.84,1.38214089009078,0.713586524708521,2.37617917628388,0.0741430937818553,-0.004999780995158,0.989773718224388,24.3,-20.7,23.1
0.86,2.3828407383144,0.86480398280116,1.87243185553651,0.0718870950401376,-0.0140237759620285,0.994346688646789,22.95,-23.25,22.2
0.88,0.878393569343406,1.23785145650987,-1.25863553004507,0.000609729389653415,-0.11334869353657,0.991298041698522,22.2,-24.45,21.75
0.9,-1.06185298766373,-2.18739050833915,-0.486427259468038,-0.0509124040360601,-0.0945690283352447,0.99001760998025,19.8,-25.8,21.6
0.92,-2.21856661864195,-2.93495099940329,0.33534303261601,-0.0659117470215342,-0.0642045047305046,0.997578254411952,19.5,-27.6,21.75
0.94,-0.24101531426395,1.06331853131044,0.192385911441207,-0.0149383700465087,-0.0138408571451325,0.990749285247834,14.7,-29.1,21.45
0.96,2.24721133537316,1.9450428816691,1.61343032379018,0.00652410446929154,-0.0679238540073904,0.990505393491972,15.45,-29.85,22.2
0.98,1.96809188629467,-0.914765698030005,1.89721286629002,0.0280475519240571,-0.124384795489297,1.00843143754778,13.2,-31.05,23.7
1,-0.705459419031296,-1.4720719775027,-1.35855896050276,0.0247550132199286,-0.149932456915775,0.978554697454766,10.65,-31.65,22.65
1.02,-2.5271301718953,-0.974186831342178,-1.86217305000952,-0.0355472234167941,-0.0017682152299949,0.997944092045744,8.25,-33,23.25
1.04,-0.626719755830636,-0.527462481575996,1.05665696927993,-0.0435346784212538,0.0682287187022171,0.993858905135066,6,-31.05,23.25
1.06,1.82260337154828,-0.0937947933896189,2.57988974317696,-0.0224380415392457,0.103714969180046,0.992212635783002,4.5,-32.25,23.7
1.08,2.11158193243192,0.961263401002984,1.36468759757083,-0.0120116689761723,0.0988371340628185,0.998492848496432,3.75,-31.8,24.3
1.1,0.206375191705284,0.853346096108678,-0.470972435557248,0.0253037696706167,-0.0174382605440877,0.993310148684378,3.3,-32.55,23.25
1.12,-1.8840229734696,-1.93012098272075,-0.783133232307074,0.0347545752102446,-0.137006193855122,0.983310586694062,1.95,-33.6,24.15
1.14,-2.01432312678643,-2.25893568454686,0.188255742982289,0.0193893945909786,-0.13310392576134,0.985749504252676,3,-33,24.3
1.16,-0.155747320273387,0.164007657191223,1.00096631070484,0.00353643045998981,-0.0537171592284659,0.99550517448713,0.15,-33.6,23.1
1.18,2.32888208586724,1.1031546722529,1.97848392306227,0.0100605349292813,-0.00847523851618247,0.98831036768922,1.5,-33.75,23.7
1.2,1.64540582153664,-0.070745788764045,0.826166923024186,0.0226209603561417,-0.0540220239232926,0.992700419294725,-3.15,-34.35,25.35
1.22,-1.45954824088533,-0.85427871479295,-2.23681929860556,0.00451199748343527,-0.109568371320719,0.996236849754715,-4.05,-33,22.95
1.24,-2.34740122831207,-1.90227565343321,-0.95953139487505,-0.0198771781027013,-0.0748747690494393,1.01221175976363,-5.25,-33.75,24
1.26,-0.542117918043124,-1.85524502549779,2.37937672605853,-0.0309742529943935,-0.0370715468909276,1.0428811480632,-7.5,-31.8,24.75
1.28,1.52749617359656,0.865603370244821,1.3006033708373,-0.0106092913799694,0.195235350567023,0.981908209097859,-8.55,-31.5,25.5
1.3,2.39296631260077,2.13036753735796,0.656430322486722,-0.042315219641947,0.0625582353784404,0.994956418036443,-8.55,-31.05,24.75
1.32,1.14045941962378,-0.192785605163038,1.20747473365073,-0.0108531831358308,-0.0169504770323649,0.990871231125765,-9,-32.55,24.3
1.34,-1.2563705989547,-1.2759555913244,-0.26712863742356,0.00371934927688583,-0.0198771781027013,0.987456746543705,-9.15,-31.65,24.6
1.36,-2.19125421431685,-1.71042266695444,-1.01548851593136,0.0160968558868502,-0.0212795556989042,0.987517719482671,-9.75,-30.3,22.95
1.38,-1.64433997161176,-2.65090199442223,0.680012252074737,0.0137798842061672,-0.047497919454001,0.986968963031983,-9.75,-31.5,24
1.4,0.239283308136016,0.109516079781629,0.423808576381218,-0.000670702328618756,0.0101215078682467,0.993310148684378,-10.8,-31.5,23.7
1.42,2.37777795117121,1.7462618706786,0.946741195776466,0.00841426557721713,-0.014633505351682,0.993371121623344,-10.65,-30.9,25.35
1.44,1.72347932853425,0.0355727412429379,1.72854211567744,0.0375593304026504,-0.0781673077535678,0.988859124139908,-10.8,-30.6,24.3
1.46,-1.72947473436171,-1.94304441305995,-0.392232772356588,0.00475588923929664,-0.0567658061767329,1.01172397625191,-12.15,-31.2,26.1
1.48,-1.93838131963859,-0.586750383647559,-1.33724196200512,0.027498795473369,-0.0381690597923038,0.987822584177497,-11.25,-31.5,25.8
1.5,0.469906585632366,-0.0253139357159483,0.991506892621511,0.00756064443170234,-0.00902399496687054,0.998980632008155,-14.1,-30.45,24.6
1.52,2.26293262176517,0.604336907408113,2.27132618992361,0.00902399496687054,-0.0478027841488277,0.980018047989934,-12,-31.5,24.75
1.54,1.66232618909414,1.06664931232569,0.612064319363508,-0.0321937117737003,-0.032498576468527,0.986115341886468,-12.75,-29.85,24
1.56,-0.54011944943397,-1.07650842413085,-0.390633997469265,-0.0331692787971458,0.0106702643189348,0.992151662844037,-14.7,-31.05,25.05
1.58,-2.08506891555048,-2.23695252984617,-0.580488515338877,-0.00664605034722222,-0.0219502580275229,0.989590799407492,-14.4,-29.7,24.9
1.6,-1.78449923673374,-1.442228179606,-0.47190505424152,-0.0960323788704129,0.0553634285805301,1.08434274655963,-15,-29.85,24.75
1.62,0.734637060724941,0.362921899422332,0.970989281567532,-0.00237794461964832,-0.0606680742705148,1.01678473018603,-16.95,-29.1,25.5
1.64,2.51314089163122,0.760750383884551,2.08307044694132,0.0476198653319317,-0.0104873455020387,0.976908428102701,-17.1,-28.95,25.35
1.66,1.52616386119046,0.371182236340168,0.797522206292981,0.0285353354357798,-0.0390836538767839,1.01282148915329,-17.1,-29.7,25.35
1.68,-1.24984226816479,-0.304566616035041,-1.64074272811528,-0.000670702328618756,-0.0568877520546636,0.993797932196101,-17.7,-29.55,25.05
1.7,-2.26013476571235,-2.03564012528407,-0.903441042578133,-0.01518226180237,-0.0321937117737003,0.994895445097477,-18.6,-28.95,24.9
1.72,-1.46874119648744,-2.37418070767473,0.977251149876214,-0.00243891755861366,-0.0251208508537207,1.01434581262742,-19.35,-30.45,24.15
1.74,-0.280718223965805,-0.0315758040246302,0.694267994820034,0.0350594399050714,0.0200600969195973,0.976115779896152,-20.7,-29.85,24.3
1.76,2.29943798169238,1.11954211484797,1.72920827188049,0.0353643045998981,-0.0244501485251019,0.957397087633792,-22.5,-29.1,25.05
1.78,2.05908882363148,0.601805513836518,1.47900000201443,0.0254257155485474,0.0147554512296126,0.992700419294725,-21.6,-28.5,23.4
1.8,-0.368384380287353,0.255537519490467,-1.00802756645718,0.0177431252389144,-0.0422542467029817,0.996358795632645,-23.7,-27.9,24.3
1.82,-1.96782542381345,-1.94624196283459,-0.810712099113396,0.0230477709288991,0.0180479899337411,0.988432313567151,-24.15,-27.9,24.3
1.84,-1.2746232789183,-2.44306125907023,1.226526801058,0.0115848584034149,-0.0182309087506371,1.00184636013953,-23.85,-26.55,23.4
1.86,2.06281929836857,1.03880398303815,1.68057886905775,0.010182480807212,-0.0198771781027013,0.993066256928517,-24.15,-25.65,24
1.88,1.47566922099917,1.70176263631478,-0.0672817765081783,-0.0191455028351172,-0.0360959798674822,1.00379749418642,-26.55,-24.3,25.35
1.9,-1.63634609717514,-1.8190061280518,-0.794324656518335,0.00682896916411825,-0.0635947753408512,0.987700638299567,-26.55,-25.35,25.35
1.92,-1.28594793437017,-2.14755436739669,1.0316094960452,0.00810940088239042,-0.0381690597923038,0.980810696196483,-25.2,-24.45,24.75
1.94,1.89321592907171,1.05425880694894,1.8007534480882,-0.00871913027204383,-0.0565219144208716,0.985078801924057,-27.6,-23.85,25.65
1.96,1.9073384405764,1.38267381505322,0.587549771091221,-0.0247550132199286,-0.082313467603211,0.990749285247834,-26.55,-23.4,24.9
1.98,-1.13446401379631,-1.21053905218477,-0.923825422391502,0.0190845298961519,-0.086947410964577,0.988066475933359,-28.05,-22.35,25.35
2,-2.11051608250704,-1.94517611290971,-0.425140888787321,0.0579852649560398,0.0105483184410041,0.996358795632645,-28.35,-21.9,25.35
2.02,0.12577029113608,-1.29300919012252,1.44289433580905,0.00115848584034149,-0.0702408256880734,0.99184679814921,-28.8,-20.4,25.35
2.04,2.49368913050213,1.38986830204617,1.56426799600499,-0.0376203033416157,-0.103836915057977,0.977640103370285,-30.75,-21.45,25.35
2.06,1.39626340159546,1.52070138032544,-0.281251148928246,-0.0164626935206422,-0.0490832158670999,1.00794365403606,-30.75,-19.95,24.6
2.08,-1.51070903727967,-1.74826033928775,-0.589814702181595,-0.00353643045998981,-0.0404250585340214,0.991237068759557,-30.75,-18.75,24.9
2.1,-2.19978101371591,-2.5492465578366,-0.0470306279354197,0.00804842794342508,-0.0376203033416157,0.995566147426096,-30.9,-19.8,26.55
2.12,-2.19978101371591,-2.5492465578366,-0.0470306279354197,0.0256696073044088,-0.0214624745158002,0.992944311050586,-33.3,-18.45,25.65
2.14,-1.34177182418587,-0.742764166402167,-0.13616232790368,0.00481686217826198,-0.0290840918864679,0.994712526280581,-33.45,-16.65,25.05
2.16,1.48326340171396,0.464843798489177,1.84964931339216,-0.00384129515481651,-0.017682152299949,0.999895226092635,-33.75,-16.5,24.15
2.18,2.38110873218646,0.598341501580651,1.79609035466684,-0.0135969653892712,-0.0434127325433231,0.99276139223369,-33.75,-15.75,25.35
2.2,-0.176131700086756,-0.0901975498931421,-0.801652374751899,0.0255476614264781,-0.0143896135958206,0.991237068759557,-33.15,-14.25,24
2.22,-2.30450076883557,-1.91439969632874,-1.10168912860619,0.0217063662716616,-0.0440224619329766,0.98373739726682,-33.15,-13.95,25.8
2.24,-0.86493721404177,-1.59491118134535,1.14325727567659,-0.0209137180651121,-0.0434737054822885,0.998736740252294,-35.25,-12.6,25.35
2.26,1.97382082964092,0.991906586343342,1.83113017094733,-0.0325595494074924,-0.0762161737066769,0.992700419294725,-35.4,-11.25,25.5
2.28,1.74572894571616,1.4318361428384,0.0546248086502042,-0.0192064757740826,-0.00993858905135066,0.989407880590596,-34.8,-11.4,23.85
