time_s,gyro_1,gyro_2,gyro_3,accel_1,accel_2,accel_3,mag_1,mag_2,mag_3
0,-1.34257121162953,-1.21706738297467,-0.364387443069045,0.0107922101968654,-0.0381690597923038,0.989529826468527,-9.15,-9.45,9
0.02,0.949805514310502,0.000666156203051271,1.1095497718022,0.004999780995158,-0.0354862504778287,0.996419768571611,-9.9,-9.9,8.7
0.04,0.307231240847246,-0.0863338439154447,0.413549770854229,0.0103044266851427,-0.0378032221585117,0.991663879332314,-10.8,-8.85,8.85
0.06,-1.1563139372564,-1.48273047675152,0.0311761103027995,0.00756064443170234,-0.0370105739519623,0.994956418036443,-10.5,-9.6,8.1
0.08,1.22466156368946,0.355327718707548,1.05798928168603,0.00932885966169725,-0.0368886280740316,0.991359014637487,-10.65,-9.45,9.75
0.1,-0.266728943701729,-0.633514549101758,0.198248086028058,0.00853621145514781,-0.0343887375764526,0.994163769829893,-10.65,-9.45,7.5
0.12,-0.940212864986564,-1.36202297275863,0.177197550011638,0.00835329263825178,-0.037132519829893,0.995444201548165,-10.05,-9.3,9.6
0.14,1.37068300339829,0.805516080729597,0.795390506443217,0.0105483184410041,-0.0355472234167941,0.990993177003695,-10.05,-8.85,8.85
0.16,-0.62405513101843,-0.846551302837555,0.0532924962441017,0.0139018300840979,-0.03481554814921,0.99093220406473,-9.3,-7.65,9.15
0.18,-0.528261869019658,-0.448989280856556,-0.0568897397405785,0.012499452487895,-0.0343887375764526,0.994285715707824,-8.1,-7.95,9.75
0.2,1.14365696939842,0.623388974815379,0.771009189411541,0.0100605349292813,-0.0359130610505861,0.993493067501274,-9.15,-7.05,9.75
0.22,-1.30126952704035,-1.7112220543981,0.0587549771091221,0.00798745500445974,-0.0361569528064475,0.99184679814921,-9.3,-6.9,9.6
0.24,1.05465850067077,0.285647779868385,0.890251149757718,0.00859718439411315,-0.0374373845247197,0.994529607463685,-9.3,-7.35,9.6
0.26,0.0531592650034914,-0.446724349766182,0.4300704446899,0.00817037382135576,-0.034998466966106,0.993980851012997,-8.85,-8.25,10.5
0.28,-0.973254212657907,-1.51443951201676,0.317356815133625,0.012133614854103,-0.037315438646789,0.993188202806447,-9.75,-8.1,10.35
0.3,1.2667626357223,0.868401226297636,0.730640123506634,0.0114629125254842,-0.0366447363181702,0.991359014637487,-9.75,-6.6,9.6
0.32,-0.0879326188027677,-0.789794794337587,0.348399694195815,0.0143286406568552,-0.0390836538767839,0.993127229867482,-10.35,-8.25,9.75
0.34,-1.2369188378256,-0.620591118762564,-0.632848392898707,0.014816424168578,-0.0374373845247197,0.993127229867482,-10.35,-7.05,10.5
