time_s,gyro_1,gyro_2,gyro_3,accel_1,accel_2,accel_3,mag_1,mag_2,mag_3
0.76,-0.453918836759136,-0.47190505424152,0.430869832133562,-0.00268280931447503,-0.034998466966106,0.993188202806447,-7.65,-12.6,13.05
0.78,-0.49801837740113,-0.290444104530354,0.249275651181786,-0.00243891755861366,-0.035181385783002,0.993797932196101,-8.55,-14.25,13.95
0.8,-0.31429249659959,-0.432202144539664,0.470972435557248,0.000670702328618756,-0.0354252775388634,0.992883338111621,-9.75,-13.2,13.65
0.82,-0.96992343164265,-0.952736601603927,0.0464977029729787,-0.002499890497579,-0.0366447363181702,0.993005283989552,-9.3,-12.45,14.4
0.84,-1.10715160947121,-1.00189892938911,-0.26193261903976,-0.00256086343654434,-0.0364008445623089,0.992639446355759,-8.4,-11.85,13.8
0.86,-0.979915774688419,-1.44968912908018,0.129633997113777,-0.00268280931447503,-0.0374373845247197,0.992578473416794,-7.8,-12.75,13.65
0.88,-1.02334915912736,-0.971255744048753,-0.239150076895406,-0.00329253870412844,-0.0359740339895515,0.993615013379205,-9.75,-13.95,15.15
0.9,-0.834826953663853,-1.4539525287797,0.233021439827335,-0.0014633505351682,-0.0370715468909276,0.992212635783002,-9.3,-13.5,14.4
0.92,-0.710522206174485,-0.817107198662689,-0.114445635684208,0.000243891755861366,-0.0362788986843782,0.993432094562309,-9.3,-13.5,14.4
0.94,-0.737301685537146,-1.56080398374913,0.485627872024376,-0.00170724229102956,-0.0371934927688583,0.990261501736111,-9,-14.25,12.9
0.96,-0.638444105004338,-0.771542114373982,-0.0106584992488203,-0.00115848584034149,-0.0369496010129969,0.992944311050586,-8.4,-13.8,13.5
0.98,-0.444992343638249,-1.48979173250386,0.721980092866967,-0.000731675267584098,-0.0363398716233435,0.992578473416794,-7.8,-13.5,13.2
1,-0.568497703683954,-0.799920368623966,0.0434333844389429,-0.0032315657651631,-0.0355472234167941,0.993005283989552,-9.15,-14.55,12
1.02,-0.531859112516135,-1.40105972625743,0.611131700679236,-0.00268280931447503,-0.0353643045998981,0.992212635783002,-8.1,-14.85,12.3
1.04,-0.616460950303646,-0.80205206847373,0.0640842267335322,-0.00170724229102956,-0.0388397621209225,0.993615013379205,-8.4,-13.8,12.3
1.06,-0.429537519727459,-1.30886370775514,0.679212864631076,-0.00189016110792559,-0.0355472234167941,0.992944311050586,-8.4,-14.1,12
1.08,-0.424341501343659,-0.68174425820267,0.129234303391947,-0.00219502580275229,-0.037315438646789,0.993005283989552,-10.05,-13.5,11.1
1.1,-0.124038285008147,-0.300036753854292,0.251940275993991,-0.00164626935206422,-0.0364008445623089,0.993310148684378,-8.1,-12.9,12
1.12,0.187456355538628,-0.137361409069172,0.42460796382488,-0.00243891755861366,-0.0360959798674822,0.994163769829893,-8.4,-14.1,12
1.14,0.505879020597135,-0.102321592788675,0.668954059104086,-0.00201210698585627,-0.0363398716233435,0.993980851012997,-10.05,-14.7,10.35
1.16,1.00256508559216,0.622722818612328,0.661226647148691,-0.00329253870412844,-0.0365837633792049,0.991968744027141,-8.85,-14.85,10.5
1.18,1.13419755131509,0.0586217458685118,1.19601684695825,-0.00237794461964832,-0.0357301422336901,0.994346688646789,-9.3,-12,11.85
1.2,1.13899387597706,0.746361409898644,0.635779480192133,-0.00237794461964832,-0.0357301422336901,0.994346688646789,-10.5,-14.25,12.45
1.22,1.18415926654394,0.0514272588755581,1.22106432019298,-0.000609729389653415,-0.0365227904402396,0.991785825210245,-9.6,-15.3,10.5
1.24,1.13792802605218,0.711321593618147,0.622722818612328,-0.00170724229102956,-0.0354252775388634,0.992639446355759,-9.15,-14.1,11.55
1.26,1.24184839372818,0.0527595712816606,1.26756202316596,-0.00109751290137615,-0.035181385783002,0.992212635783002,-8.85,-14.1,13.05
1.28,0.93834762761802,0.419012251719249,0.60833384462642,-0.00262183637550968,-0.0348765210881753,0.99367598631817,-10.05,-15.15,11.1
1.3,0.604203676167503,-0.277387442950549,0.914366004308174,-0.00115848584034149,-0.034632629332314,0.995322255670234,-8.85,-14.55,10.05
1.32,0.26712863742356,-0.654831547599399,0.667088821735543,-0.000609729389653415,-0.0356691692947248,0.993493067501274,-7.8,-14.7,10.35
1.34,-0.0298437978966969,-0.685607964180368,0.508810107890561,-0.00152432347413354,-0.0359740339895515,0.993249175745413,-8.55,-13.5,11.4
1.36,-0.0123905053767536,-1.01628790337502,0.590480858384646,-0.000670702328618756,-0.0343277646374873,0.993615013379205,-9.15,-14.1,11.25
1.38,-0.258202144302673,-0.866136295207262,0.338407351150046,-0.00213405286378695,-0.0344497105154179,0.993066256928517,-8.1,-12.6,10.5
1.4,-0.678679939668635,-0.994704442396157,0.394098009725132,-0.000365837633792049,-0.0365837633792049,0.992822365172656,-9.75,-14.25,11.4
1.42,-0.735169985687382,-0.818439511068791,0.0871332313591062,-0.00237794461964832,-0.0357301422336901,0.992639446355759,-9,-13.5,11.4
1.44,-0.613263400529,-0.988575805328086,0.349598775361307,-0.00371934927688583,-0.0369496010129969,0.991663879332314,-9.6,-14.55,11.55
1.46,-0.626320062108805,-0.804849924526545,0.14655436467128,-0.002499890497579,-0.0366447363181702,0.99355404044024,-9.3,-13.2,12.45
1.48,-0.709589587490214,-1.22599387609556,0.205575804261622,0.000243891755861366,-0.0348765210881753,0.992883338111621,-10.65,-13.35,11.25
1.5,-0.95926493239383,-1.23785145650987,-0.0299770291373072,-0.00243891755861366,-0.0345716563933486,0.992944311050586,-8.85,-13.35,12
1.52,-1.04346707645951,-1.34110566798282,-0.0185191424448253,-0.00268280931447503,-0.034998466966106,0.994041823951962,-9.15,-13.35,13.8
1.54,-1.08370291112381,-1.17816386071648,-0.0608866769588861,-0.00310961988723242,-0.0366447363181702,0.992090689905071,-9,-12.75,13.95
1.56,-1.0030980105546,-0.575558959436298,-0.51360643255253,-0.00182918816896024,-0.0362788986843782,0.99184679814921,-9.15,-12.6,13.8
1.58,-0.394897397168793,-0.931019909384456,0.261000000355488,-0.00115848584034149,-0.0364008445623089,0.993310148684378,-6.75,-11.25,12.9
1.6,0.782467076104023,-0.0295773354154764,0.823369066971371,-0.00189016110792559,-0.0350594399050714,0.994651553341616,-8.55,-12.75,13.95
1.62,1.20694180868829,0.522000000710976,0.808580399263632,-0.00115848584034149,-0.037132519829893,0.992517500477829,-7.35,-13.35,13.5
1.64,1.09462787285385,0.243813170316765,1.04346707645951,-0.000548756450688073,-0.037498357463685,0.992578473416794,-9,-12.45,14.4
1.66,0.411284839763855,0.763548239937367,0.0405022971455173,-0.000670702328618756,-0.0358520881116208,0.993371121623344,-8.4,-12.15,13.8
1.68,-0.310162328140672,-0.580088821617047,0.295640122914154,-0.00213405286378695,-0.0362179257454128,0.992639446355759,-9.3,-12,14.4
1.7,-0.52413170056074,-0.638843798726169,0.0458315467699274,-0.00371934927688583,-0.0359130610505861,0.991602906393349,-9.15,-13.35,14.25
1.72,-0.909702910886815,-1.29474119625045,0.186790199335576,-0.000365837633792049,-0.0358520881116208,0.992883338111621,-9.3,-12.75,13.2
1.74,-1.17723124203221,-0.900110261562877,-0.468707504466874,-0.00195113404689093,-0.0360350069285168,0.99276139223369,-8.55,-12,12.45
1.76,-0.707457887640449,-1.16164318688081,0.148952527002264,-0.00158529641309888,-0.0337180352478338,0.993493067501274,-7.8,-12,11.4
1.78,-0.336675345022112,-0.609666157032523,0.0619525268837682,-0.00317059282619776,-0.0360959798674822,0.994346688646789,-8.4,-12.9,12.3
1.8,-0.287779479718149,-0.638444105004338,0.190387442832053,-0.00182918816896024,-0.0349374940271407,0.993919878074032,-8.85,-14.85,12.75
1.82,-0.334943338894179,-0.540252680674581,0.0779402757569987,-0.00274378225344037,-0.0364008445623089,0.992883338111621,-8.1,-13.8,13.5
1.84,-0.15215007677691,-0.488026034355361,0.277520674191159,-0.00152432347413354,-0.0353033316609327,0.993249175745413,-8.4,-14.55,13.5
1.86,0.0349065850398866,-0.29337519182378,0.349465544120697,-0.00280475519240571,-0.0361569528064475,0.993310148684378,-9.15,-14.55,12.75
1.88,0.349065850398866,0.154015314145454,0.354528331263886,-0.0014633505351682,-0.0329253870412844,0.993371121623344,-9.15,-13.8,13.05
1.9,0.136029096663069,-0.202378254486976,0.466042879654669,-0.00347545752102446,-0.0354252775388634,0.993249175745413,-10.05,-14.7,12.15
1.92,0.871199082350452,0.672817765081783,0.475102604016166,-0.00274378225344037,-0.0366447363181702,0.993858905135066,-9,-12.75,12.15
1.94,1.08197090499587,0.303367534869549,0.942877489798769,-0.00207307992482161,-0.037498357463685,0.993919878074032,-8.85,-13.8,11.55
1.96,1.0667825435663,1.07304441187499,0.334410413931738,-0.002499890497579,-0.0378641950974771,0.993432094562309,-9.6,-13.8,11.25
1.98,1.20134609658266,0.426606432434034,0.924891272316384,-0.00268280931447503,-0.0334131705530071,0.995627120365061,-9.15,-13.8,10.5
2,0.95926493239383,-0.133630934332085,0.910102604608646,-0.00225599874171764,-0.0365227904402396,0.993493067501274,-9,-15.15,11.85
2.02,0.290577335770964,-0.29870444144819,0.523598775598299,-0.00225599874171764,-0.0359740339895515,0.994346688646789,-10.35,-13.8,10.8
2.04,-0.140692190084428,-0.613263400529,0.318555896299118,-0.00219502580275229,-0.0379861409754077,0.992700419294725,-10.05,-15.15,11.1
2.06,-0.54531546781777,-1.08583461097357,0.302967841147718,-6.09729389653415e-05,-0.0357911151726555,0.992578473416794,-9.15,-14.55,10.8
2.08,-0.567431853759072,-0.747826953545357,0.0375712098520917,-0.00243891755861366,-0.037498357463685,0.994895445097477,-9.75,-14.7,11.1
2.1,-0.590480858384646,-1.10302144101229,0.295640122914154,-0.000792648206549439,-0.0364008445623089,0.992029716966106,-9.15,-14.85,10.5
2.12,-0.317223583893015,-0.647637060606445,0.280984686447026,-0.00170724229102956,-0.0379251680364424,0.994529607463685,-9.6,-15.3,11.25
2.14,-0.4716385917603,-1.00229862311094,0.352663093895343,-0.00445102454446993,-0.037498357463685,0.992578473416794,-8.85,-15.3,10.8
2.16,-0.6184594189128,-0.7704762644491,0.108583461097357,-0.000304864694826707,-0.0367666821961009,0.992700419294725,-9.75,-13.95,12.15
2.18,-1.01948545314966,-1.41651455016822,0.126569678579741,-0.00390226809378186,-0.0357301422336901,0.990078582919215,-10.05,-13.5,12.45
2.2,-1.1212741209759,-0.949405820588671,-0.292442573139508,0.000121945877930683,-0.0370715468909276,0.993615013379205,-9,-13.5,12.45
2.22,-1.05998775029518,-1.19495099703337,0.0258468606783893,-0.000304864694826707,-0.0339009540647299,0.991419987576453,-9.3,-13.2,11.85
2.24,-1.01042572878817,-0.948606433145009,-0.335875957578451,0.000121945877930683,-0.0350594399050714,0.993432094562309,-9.3,-14.7,13.2
2.26,-0.910502298330477,-1.14658805669185,0.00786064319600499,-0.00103653996241081,-0.0356691692947248,0.991907771088175,-8.55,-13.2,11.85
2.28,-0.873996938403267,-0.815508423775366,-0.286713629793267,-0.00170724229102956,-0.0368886280740316,0.994651553341616,-9.75,-12.75,11.4
2.3,-0.243679939076155,-0.64457274207241,0.329880551750989,-0.00298767400930173,-0.0362788986843782,0.995749066242992,-9.15,-12.6,11.55
2.32,0.646571210681563,0.186790199335576,0.536255743456273,-0.00432907866653925,-0.0347545752102446,0.993736959257136,-9.15,-13.8,12.75
2.34,1.01455589724709,-0.0968591119236548,1.09516079781629,-0.000487783511722732,-0.0346936022712793,0.992517500477829,-9.9,-12.9,11.55
2.36,1.20720827116951,0.647237366884615,0.766879020952623,-0.00121945877930683,-0.0378641950974771,0.993432094562309,-9.6,-13.8,12
2.38,1.11514548390783,-0.11551148560909,1.30739816410842,-0.00103653996241081,-0.0384129515481651,0.9953832286092,-8.1,-13.35,13.05
2.4,0.769943339486659,0.434733538111259,0.511607963943376,-0.00341448458205912,-0.0347545752102446,0.993310148684378,-9,-13.2,13.2
2.42,-0.244745789001037,-0.680012252074737,0.404490046492732,-0.00268280931447503,-0.0337790081867992,0.993127229867482,-8.85,-12.15,13.5
2.44,-0.819771823474894,-1.546148547282,0.3248177646078,-0.00213405286378695,-0.0357911151726555,0.993736959257136,-8.4,-12.15,14.55
2.46,-1.12273966462261,-1.18482542274699,-0.169869831778074,-0.00329253870412844,-0.0334741434919725,0.993797932196101,-8.85,-13.35,13.05
2.48,-0.804583462045325,-1.06771516225058,0.221297090653632,0.000670702328618756,-0.0328034411633537,0.994895445097477,-9,-12.75,14.4
2.5,-0.804583462045325,-1.06771516225058,0.221297090653632,0,-0.0345106834543833,0.994834472158512,-9,-12,13.2
2.52,0.0150551301889587,-0.294840735470492,0.348666156677035,-0.00292670107033639,-0.0356691692947248,0.994346688646789,-9.3,-11.55,13.2
2.54,0.601805513836518,-0.0544915774095939,0.682010720683891,-0.000731675267584098,-0.0356691692947248,0.99355404044024,-7.5,-13.2,13.95
2.56,1.20281164022937,0.826699847986627,0.634580399026641,-6.09729389653415e-05,-0.0359740339895515,0.993919878074032,-9,-13.2,13.65
2.58,1.15018530018832,0.102454824029285,1.16537366161789,0.000487783511722732,-0.0337180352478338,0.993980851012997,-9.75,-12,12.9
2.6,0.0808713630504243,-0.635912711432743,0.644306279591189,-0.00195113404689093,-0.0333521976140418,0.993066256928517,-9.3,-13.5,12.45
2.62,-0.540652374396411,-0.923159266188451,0.287779479718149,-0.000182918816896024,-0.0343887375764526,0.99093220406473,-8.25,-15.15,11.4
2.64,-1.11487902142661,-0.95953139487505,-0.203843798133689,-0.000365837633792049,-0.0360959798674822,0.99446863452472,-8.1,-13.35,13.5
2.66,-1.10395405969657,-1.32738285019996,-0.0554241960938657,-0.00140237759620285,-0.0367057092571356,0.993493067501274,-8.55,-13.5,11.85
2.68,-0.966059725664953,-0.580088821617047,-0.563301685300155,-0.00152432347413354,-0.0364008445623089,0.994346688646789,-10.05,-15.15,11.4
2.7,-0.353462481339004,-0.737834610499587,0.288712098402421,-0.00170724229102956,-0.0366447363181702,0.992944311050586,-8.85,-13.35,13.8
2.72,0.0830030629001883,-0.186257274373135,0.207307810389555,-0.00243891755861366,-0.03481554814921,0.992151662844037,-9.15,-13.35,12
2.74,0.318289433817897,-0.243147014113714,0.579555896654605,-0.000853621145514781,-0.0342058187595566,0.991968744027141,-9.6,-14.1,12
2.76,1.29913782719059,0.366252680437589,1.05772281920481,-0.0014633505351682,-0.0354252775388634,0.992883338111621,-9.15,-12.9,12
2.78,0.953269526566368,1.1770980107916,0.278186830394211,-0.00201210698585627,-0.0358520881116208,0.993127229867482,-9.75,-14.25,12.15
2.8,0.724777948919783,0.345601838142999,0.841488515694365,-0.000792648206549439,-0.0347545752102446,0.992639446355759,-8.1,-13.8,11.55
2.82,0.300303216335513,0.223828484225227,0.48775957187414,-0.000975567023445464,-0.0364618175012742,0.991663879332314,-8.1,-14.1,11.25
2.84,-0.495220521348315,-0.455117917924628,0.378110260851901,-0.00134140465723751,-0.037498357463685,0.992151662844037,-10.05,-14.7,11.4
2.86,-0.933950996677882,-0.696266463429188,-0.0367718224084301,-0.000914594084480122,-0.0368276551350663,0.992273608721967,-10.05,-14.25,12.15
2.88,-1.11820980244186,-1.56000459630547,0.167471669447089,-0.000548756450688073,-0.0354252775388634,0.994224742768858,-8.4,-13.35,10.05
2.9,-0.83895712212277,-0.914632466789395,-0.311361409306164,-0.000792648206549439,-0.0354862504778287,0.99446863452472,-10.05,-13.95,11.85
2.92,0.0698131700797732,-0.652966310230856,0.225826952834381,-0.00128043171827217,-0.0343887375764526,0.992090689905071,-9.6,-14.1,12
2.94,0.400626340515034,-0.337874426187604,0.333344564006856,-0.00170724229102956,-0.0354862504778287,0.996236849754715,-9,-15.15,10.65
2.96,0.459514548864767,-0.0596875957933939,0.646704441922174,0.000975567023445464,-0.034998466966106,0.994346688646789,-9.9,-14.85,10.5
2.98,1.09635987898178,0.50334762702554,0.847350690281216,-0.00304864694826707,-0.0360350069285168,0.995078363914373,-10.05,-14.7,11.1
3,1.21453598940308,-0.128568147188895,1.31366003241711,-0.00042681057275739,-0.0347545752102446,0.99446863452472,-8.85,-14.55,12
3.02,0.113513016999937,-0.221163859413022,0.292709035620728,-6.09729389653415e-05,-0.0370105739519623,0.993858905135066,-9,-13.2,13.65
3.04,-0.802984687158002,-0.976318531191942,-0.0972588056454855,-0.00280475519240571,-0.0351204128440367,0.994407661585754,-9.6,-13.35,12
3.06,-0.827499235430288,-1.95903216193318,0.509343032853002,-0.000121945877930683,-0.0368276551350663,0.99446863452472,-9.15,-14.1,11.55
3.08,0.111781010872003,-0.694267994820034,0.307364472087856,-0.00207307992482161,-0.0347545752102446,0.994895445097477,-10.65,-13.35,11.55
3.1,1.28088514722698,0.0840689128250704,1.13393108883387,-0.00109751290137615,-0.0367666821961009,0.992456527538863,-9.15,-13.35,13.05
3.12,1.07171209946888,0.372781011227491,0.737434916777757,-0.000487783511722732,-0.0353033316609327,0.993615013379205,-9.6,-12.9,12
3.14,-0.391033691191096,-0.887320062464293,0.202245023246366,-0.000487783511722732,-0.0353033316609327,0.993615013379205,-9.3,-13.5,12.9
3.16,-1.23811791899109,-0.774872895389238,-0.599940276467974,-0.0017682152299949,-0.0362788986843782,0.992578473416794,-9.75,-13.5,11.85
3.18,0.327215926938784,-0.673217458803614,0.55037825496096,-0.000731675267584098,-0.0368886280740316,0.992944311050586,-9.15,-12.9,12.75
3.2,1.2798192973021,0.352130168932902,0.944209802204871,-0.000548756450688073,-0.0357911151726555,0.992578473416794,-9.6,-12.6,12
3.22,0.464444104767346,-0.302834609907108,1.13086677029984,-0.00390226809378186,-0.0364618175012742,0.994346688646789,-8.55,-13.2,12.9
3.24,-0.507211333003238,-1.14925268150405,0.259534456708775,-0.000548756450688073,-0.0368886280740316,0.99367598631817,-9.15,-12.9,12.75
3.26,-1.18162787297234,-1.05772281920481,-0.328015314382446,-0.00237794461964832,-0.0367057092571356,0.992334581660933,-9,-12,14.4
3.28,0.372647779986881,-0.626453293349415,1.04346707645951,-0.00140237759620285,-0.0365837633792049,0.993005283989552,-7.8,-11.55,13.95
3.3,1.3109954076049,0.751823890763664,0.770076570727269,-0.00225599874171764,-0.03481554814921,0.993432094562309,-8.55,-12.45,12.9
3.32,0.533191424922237,-0.381574273107768,0.768477795839946,-0.00182918816896024,-0.0352423587219674,0.992578473416794,-9,-12.45,13.95
3.34,-0.639110261207389,-1.42117764358958,0.320820827389492,-0.00219502580275229,-0.0374373845247197,0.993249175745413,-10.35,-12.15,13.5
3.36,-1.1251378269536,-1.23132312571997,-0.107650842413085,-0.000975567023445464,-0.0343887375764526,0.993432094562309,-9.75,-13.2,13.2
3.38,-0.347067381789712,-0.269393568513934,-0.00359724349647686,-0.00219502580275229,-0.0357911151726555,0.993188202806447,-8.4,-13.35,12.75
3.4,1.00216539187033,0.680944870759009,0.668287902901035,-0.000975567023445464,-0.0345106834543833,0.992456527538863,-9.75,-13.5,13.65
3.42,1.20814088985378,0.194784073772192,1.03667228318839,-0.00128043171827217,-0.0362179257454128,0.992700419294725,-9.75,-13.5,13.65
3.44,0.191586523997545,0.0527595712816606,0.0111914242112613,-0.00115848584034149,-0.0360959798674822,0.992395554599898,-6.75,-14.25,12.45
3.46,-0.99057427393724,-1.44316079829027,0.0804716693285935,-0.00134140465723751,-0.0355472234167941,0.992700419294725,-8.4,-15.3,13.05
3.48,-0.84908269640915,-0.63431393654542,-0.192119448959986,-0.00189016110792559,-0.0359130610505861,0.993980851012997,-9.6,-12.9,13.5
3.5,0.375712098520917,0.390633997469265,0.329614089269769,-0.00134140465723751,-0.0356691692947248,0.993797932196101,-10.5,-13.95,12.9
3.52,1.25570444275165,0.589148545978544,0.873597244681436,-0.00109751290137615,-0.0357301422336901,0.993371121623344,-7.5,-14.25,12.45
3.54,0.763548239937367,-0.355993874910599,1.05905513161091,-0.00219502580275229,-0.0356081963557594,0.993858905135066,-9.15,-12.15,12.3
3.56,-0.709323125008993,-1.17616539210732,0.152816232979961,-0.002499890497579,-0.0366447363181702,0.992883338111621,-9.3,-13.2,11.4
3.58,-1.12207350841956,-1.07770750529635,-0.209306278998709,-0.00158529641309888,-0.037315438646789,0.992029716966106,-8.25,-14.25,12.15
3.6,0.395563553371845,-0.0823369066971371,0.530393568869422,-0.00219502580275229,-0.0340228999426605,0.993188202806447,-9.75,-13.5,12.9
3.62,1.27155896038427,0.89105053720138,0.629784074364671,-0.00268280931447503,-0.0365227904402396,0.994773499219546,-9,-12.45,11.1
3.64,1.08316998616137,0.0512940276349478,1.10595252830572,-0.00195113404689093,-0.037681276280581,0.992334581660933,-9.6,-14.55,12
3.66,-0.11551148560909,-0.673883615006665,0.449388974578387,-0.00195113404689093,-0.0356691692947248,0.99276139223369,-9,-14.7,11.1
3.68,-0.997768760930193,-1.3291148563279,0.0530260337628811,-0.00164626935206422,-0.0345106834543833,0.991054149942661,-10.35,-14.85,11.25
3.7,-1.16257580556508,-0.676681471059481,-0.599140889024313,-0.00274378225344037,-0.0338399811257645,0.993188202806447,-9.15,-14.85,10.8
3.72,-0.0386370597769737,-0.445924962322521,0.525597244207453,-0.00128043171827217,-0.0340838728816259,0.993371121623344,-8.55,-15.9,10.65
3.74,0.966725881868004,0.285248086146554,0.846418071596945,6.09729389653415e-05,-0.037315438646789,0.991785825210245,-9,-14.7,10.35
3.76,1.15857886834677,1.1278024517658,0.349332312880086,-0.00341448458205912,-0.034998466966106,0.991907771088175,-7.65,-14.1,12.3
3.78,0.657496172411604,0.328015314382446,0.710122512452655,-0.0032315657651631,-0.0371934927688583,0.993066256928517,-9.15,-13.8,12
3.8,-0.118176110421295,-0.460047473827208,0.508010720446899,-0.002499890497579,-0.0367666821961009,0.992700419294725,-9.75,-13.5,12.15
3.82,-0.861872895507734,-1.13886064473645,0.214235834901289,-0.000914594084480122,-0.0370105739519623,0.993736959257136,-9.3,-12.75,12.9
3.84,-1.17203522364841,-1.01095865375061,-0.370249617655896,-0.0032315657651631,-0.0342667916985219,0.992700419294725,-10.5,-13.2,12.45
3.86,-0.784865238435007,-1.31565850102626,0.128434915948285,-0.002499890497579,-0.0360959798674822,0.991602906393349,-9,-13.5,12.9
3.88,-0.598607964061872,-0.884388975170867,-0.0349065850398866,-0.00353643045998981,-0.0392055997547146,0.993188202806447,-9.75,-13.95,12.15
